ticker,as_of,kind,holder,shares,value,pct_held,pct_change
GLW,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,10046879,1667681500,0.0117,0.0056
GLW,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,9465709,1571213088,0.011,0.0062
GLW,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,8337821,1383994953,0.0097,-0.5035
GLW,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,7141647,1185442024,0.0083,0.0057
GLW,2026-06-30,fund,AMERICAN MUTUAL FUND,7000000,1161930038,0.0081,0.4
GLW,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,6179975,1025814084,0.0072000003,0.0212
GLW,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,5790424,961152511,0.0067000003,-0.0836
COHR,2026-06-30,institution,Blackrock Inc.,16608092,5411414393,0.0849,0.1107
COHR,2026-06-30,institution,Vanguard Capital Management LLC,12765663,4159435803,0.0653,0.0481
COHR,2026-06-30,institution,"FMR, LLC",11012710,3588271151,0.0563,-0.514
COHR,2026-06-30,institution,Vanguard Portfolio Management LLC,10015964,3263501415,0.0512,0.0588
COHR,2026-06-30,institution,State Street Corporation,8591135,2799249401,0.043899998,0.1088
COHR,2026-03-31,institution,Nvidia Corp                          ,7788161,2537616394,0.0398,1.0
COHR,2026-03-31,institution,Invesco Ltd.,6711332,2186753215,0.0343,0.2485
COHR,2026-06-30,institution,"Geode Capital Management, LLC",5269330,1716905723,0.0269,0.0058999998
COHR,2026-06-30,institution,Capital International Investors,3600561,1173170742,0.0184,1.0
COHR,2026-06-30,institution,Morgan Stanley,3280583,1068912314,0.0168,0.1912
COHR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,5953157,1939717065,0.0304,0.2048
COHR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,4771550,1554714072,0.024400001,1.0
COHR,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,2700005,879742592,0.0138,0.0932
COHR,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,2509717,817741056,0.0128,0.0461
COHR,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,2364309,770362769,0.0121,0.0452
COHR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,2161473,704272718,0.011,-0.3939
COHR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,2024469,659632707,0.010299999,1.0
COHR,2026-06-30,fund,Growth Fund of America,1803889,587761128,0.0092,0.6068
COHR,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,1543742,502997435,0.007900001,0.0623
COHR,2026-06-30,fund,Fidelity Select Portfolios-Select Semiconductors Portfolio,1396233,454934579,0.0070999996,-0.24219999
LITE,2026-06-30,institution,Blackrock Inc.,9179958,8501926436,0.118,0.1714
LITE,2026-06-30,institution,Vanguard Capital Management LLC,5078410,4703318711,0.0653,0.0945
LITE,2026-06-30,institution,Vanguard Portfolio Management LLC,4092283,3790027037,0.052600004,0.10560001
LITE,2026-06-30,institution,JPMORGAN CHASE & CO,4059807,3759949714,0.052199997,0.3802
LITE,2026-06-30,institution,"FMR, LLC",3519154,3259229337,0.0452,-0.5102
LITE,2026-06-30,institution,State Street Corporation,3453717,3198625512,0.0444,0.1366
LITE,2026-06-30,institution,"Geode Capital Management, LLC",2245102,2079278799,0.028900001,0.0553
LITE,2026-06-30,institution,"Arrowstreet Capital, Limited Partnership",1370571,1269340646,0.0176,2.3852
LITE,2026-03-31,institution,Price (T.Rowe) Associates Inc,1309909,1213159140,0.0168,1.6219001
LITE,2026-06-30,institution,Morgan Stanley,1309986,1213230453,0.0168,0.2748
LITE,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,2267465,2099990068,0.0291,0.0171
LITE,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,1814927,1680876518,0.0233,1.0
LITE,2026-06-30,fund,"Invesco QQQ Trust, Series 1",1651477,1529498932,0.0212,0.0674
LITE,2026-03-31,fund,SmallCap World Fund Inc,1469014,1360512647,0.0189,-0.5131
LITE,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,1073242,993972361,0.0138,0.1407
LITE,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,998042,924326632,0.0128,0.0923
LITE,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,940244,870797591,0.0121,0.0908
LITE,2026-03-31,fund,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,848016,785381550,0.0109,0.4827
LITE,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,823177,762377158,0.0106,-0.48830003
LITE,2026-06-30,fund,JANUS INVESTMENT FUND-Janus Henderson Forty Fund,807784,748121085,0.0104,1.0
CIEN,2026-06-30,institution,"FMR, LLC",19113538,8195311478,0.135,-0.0988
CIEN,2026-06-30,institution,Blackrock Inc.,12718494,5453308532,0.08979999,-0.049000002
CIEN,2026-06-30,institution,JPMORGAN CHASE & CO,11206209,4804886109,0.0792,0.0958
CIEN,2026-06-30,institution,Vanguard Capital Management LLC,9233803,3959177610,0.0652,0.0069999998
CIEN,2026-06-30,institution,Vanguard Portfolio Management LLC,7680665,3293238647,0.0543,0.0423
CIEN,2026-06-30,institution,State Street Corporation,6680578,2864431355,0.047199998,0.0589
CIEN,2026-03-31,institution,Price (T.Rowe) Associates Inc,5242802,2247956155,0.037,0.294
CIEN,2026-06-30,institution,"Geode Capital Management, LLC",3370462,1445152954,0.0238,-0.171
CIEN,2026-03-31,institution,Bank of America Corporation,1954632,838087541,0.0138,-0.09689999
CIEN,2026-06-30,institution,American Century Companies Inc,1851788,793991120,0.013099999,2.4558
CIEN,2026-06-30,fund,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company Fund,6049205,2593717561,0.0427,-0.0542
CIEN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,4489155,1924814940,0.0317,0.0123000005
CIEN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,3578900,1534524913,0.0253,1.0
CIEN,2026-03-31,fund,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,3327347,1426666536,0.0235,0.15609999
CIEN,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,1950586,836352737,0.0138,0.0511
CIEN,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,1813897,777744596,0.0128,0.0063
CIEN,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,1705056,731076842,0.012,0.0050999997
CIEN,2026-06-30,fund,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company K6 Fund,1687258,723445594,0.0119,-0.0509
CIEN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,1630946,699300698,0.0115,-0.49040002
CIEN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,1527546,654965881,0.0108,1.0
IBM,2026-06-30,institution,Blackrock Inc.,76763481,17987219430,0.081499994,-0.010299999
IBM,2026-06-30,institution,Vanguard Capital Management LLC,61385366,14383819410,0.0652,0.0089
IBM,2026-06-30,institution,State Street Corporation,56045055,13132477698,0.059499998,0.026600001
IBM,2026-06-30,institution,Vanguard Portfolio Management LLC,28348295,6642572692,0.0301,0.0249
IBM,2026-06-30,institution,"Geode Capital Management, LLC",23448500,5494452691,0.0249,0.0161
IBM,2026-06-30,institution,Morgan Stanley,17459828,4091187024,0.0185,-0.1106
IBM,2026-06-30,institution,Capital World Investors,16207905,3797836418,0.0172,-0.050100002
IBM,2026-03-31,institution,Bank of America Corporation,16063653,3764035288,0.0171,0.0699
IBM,2026-06-30,institution,JPMORGAN CHASE & CO,12445411,2916208796,0.013200001,-0.32889998
IBM,2026-06-30,institution,Northern Trust Corporation,10227731,2396562002,0.0109,-0.0075
IBM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,29789082,6980177912,0.031600002,0.0139
IBM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,23753146,5565837344,0.0252,0.0077
IBM,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,12968946,3038883521,0.0138,0.0531
IBM,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,12057131,2825227024,0.0128,0.008
IBM,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,11356003,2660938706,0.0121,0.0073
IBM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,8676274,2033024587,0.0092,0.0086
IBM,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,7416461,1737825195,0.007900001,0.023599999
IBM,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,6245330,1463405771,0.0066000004,0.0036000002
IBM,2026-03-31,fund,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,5820429,1363842965,0.0062,0.0
IBM,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,5270567,1234999298,0.0056,-0.0175
ACN,2026-06-30,institution,Blackrock Inc.,62162363,10995900353,0.093100004,0.0879
ACN,2026-06-30,institution,Vanguard Capital Management LLC,40094187,7092260713,0.060100004,0.0028
ACN,2026-06-30,institution,State Street Corporation,30773423,5443510775,0.0461,0.0681
ACN,2026-06-30,institution,Vanguard Portfolio Management LLC,19942387,3527608824,0.0299,0.0196
ACN,2026-03-31,institution,"Charles Schwab Investment Management, Inc.",19500578,3449457230,0.0292,2.5927
ACN,2026-06-30,institution,"Geode Capital Management, LLC",15726680,2781892415,0.023599999,0.0113
ACN,2026-06-30,institution,Morgan Stanley,12169874,2152729004,0.0182,0.0655
ACN,2026-06-30,institution,JPMORGAN CHASE & CO,9480985,1677091430,0.014199999,-0.1013
ACN,2026-06-30,institution,"Franklin Resources, Inc.",7817508,1382838985,0.0117,0.122
ACN,2026-06-30,institution,Northern Trust Corporation,7232152,1279295362,0.0108,-0.0201
ACN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,19541028,3456612430,0.0293,-0.0018000001
ACN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,15634963,2765668595,0.0234,-0.0001
ACN,2026-05-31,fund,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,14696448,2599654677,0.022,1.0
ACN,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,8471893,1498593147,0.0127,0.045100003
ACN,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,7875796,1393149549,0.0117999995,0.0002
ACN,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,7420296,1312576154,0.0111,0.00029999999
ACN,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,5690940,1006670373,0.0085,-0.0072000003
ACN,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,4844485,856940948,0.0073,0.015800001
ACN,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,4348621,769227566,0.0064999997,0.0036000002
ACN,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,3469664,613748862,0.0052,-0.0251
CTSH,2026-06-30,institution,Blackrock Inc.,46183240,2715112721,0.1025,0.0416
CTSH,2026-06-30,institution,Vanguard Capital Management LLC,30950850,1819600499,0.0687,-0.0041
CTSH,2026-03-31,institution,Invesco Ltd.,28129017,1653704935,0.0624,0.20899999
CTSH,2026-06-30,institution,Pzena Investment Management LLC,26529172,1559650046,0.0589,0.3093
CTSH,2026-06-30,institution,Vanguard Portfolio Management LLC,26148721,1537283331,0.0581,-0.0004
CTSH,2026-06-30,institution,State Street Corporation,25304648,1487660279,0.056199998,0.0471
CTSH,2026-06-30,institution,JPMORGAN CHASE & CO,14952942,879083473,0.0332,-0.2858
CTSH,2026-06-30,institution,"Geode Capital Management, LLC",14848876,872965433,0.033,0.0046
CTSH,2026-06-30,institution,Dodge & Cox Inc.,14542493,854953176,0.0323,0.0189
CTSH,2026-06-30,institution,FIL LTD,9616907,565377971,0.021300001,0.4289
CTSH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,15187277,892860028,0.0337,0.0015
CTSH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,12152486,714444663,0.027,-0.0017
CTSH,2026-03-31,fund,Dodge & Cox Funds-Dodge & Cox Stock Fund,11098377,652473593,0.024600001,-0.0458
CTSH,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,10328356,607204058,0.0229,-0.016900001
CTSH,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,6538256,384384076,0.0145000005,0.0377
CTSH,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,6078935,357380594,0.0135,-0.0067000003
CTSH,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5727472,336718084,0.0127,-0.0038
CTSH,2026-03-31,fund,J.P. Morgan Exch-Trd Fd. TRT-JPMorgan Eqy. Premium Income ETF,5572003,327578061,0.0124,0.2582
CTSH,2026-06-30,fund,AMERICAN MUTUAL FUND,5279819,310400563,0.0117,0.0
CTSH,2026-06-30,fund,First TRT Exch-Trd Fd. VI-First TRT Rising Dividend Achievers ETF,5210790,306342348,0.0116,0.2716
INFY,2026-06-30,institution,Morgan Stanley,56575375,683996292,0.0139,0.3233
INFY,2026-06-30,institution,Robeco Institutional Asset Management B.V.,49040701,592902082,0.0121,0.2715
INFY,2026-06-30,institution,First Trust Advisors LP,28009803,338638522,0.0069,0.5927
INFY,2026-06-30,institution,GQG Partners LLC,26999640,326425651,0.0067000003,1.0
INFY,2026-03-31,institution,Lazard Asset Management LLC,26776494,323727816,0.0066000004,0.1702
INFY,2026-06-30,institution,"Arrowstreet Capital, Limited Partnership",24742422,299135885,0.0061000003,2.8122
INFY,2026-06-30,institution,JPMORGAN CHASE & CO,21192827,256221281,0.0052,-0.2447
INFY,2026-06-30,institution,Blackrock Inc.,15172989,183441439,0.0037,0.3662
INFY,2026-06-30,institution,State Street Corporation,13684485,165445425,0.0034,-0.1034
INFY,2026-06-30,institution,UBS Group AG,13547487,163789119,0.0033000002,-0.3442
INFY,2026-06-30,fund,"iShares, Inc.-iShares Core MSCI Emerging Markets ETF",33608862,406331146,0.0083,1.0
INFY,2026-06-30,fund,iShares Trust-iShares MSCI India ETF,15128999,182909600,0.0037,1.0
INFY,2026-05-31,fund,First TRT Exch-Trd Fd. II-First TRT NASDAQ Cybersecurity ETF,13171989,159249349,0.0032,0.0179
INFY,2026-06-30,fund,"iShares, Inc.-iShares MSCI Emerging Markets ex China ETF",7761223,93833187,0.0019,1.0
INFY,2026-06-30,fund,"iShares, Inc.-iShares MSCI Emerging Markets ETF",7322496,88528977,0.0018000001,1.0
INFY,2026-03-31,fund,LAZARD FUNDS INC-Lazard Emerging Markets Equity Portfolio,6121772,74012224,0.0015,0.3412
INFY,2026-06-30,fund,American Century ETF Trust-Avantis Emerging Markets Equity ETF,5810453,70248377,0.0014,0.0114
INFY,2026-06-30,fund,SPDR INDEX SHARES Fd.S-State Street SPDR PORT. Emerging Markets ETF,5470083,66133304,0.0013,-0.0161
INFY,2026-06-30,fund,Fidelity Investment TRT-Fidelity Series Emerging Markets Opportunities,5059100,61164519,0.0011999999,1.131
INFY,2026-06-30,fund,iShares Trust-iShares Core MSCI Total International Stock ETF,4149231,50164203,0.001,0.0325
EPAM,2026-06-30,institution,Blackrock Inc.,6637475,667066237,0.1287,0.6234
EPAM,2026-06-30,institution,Capital World Investors,4825040,484916520,0.0935,-0.29459998
EPAM,2026-03-31,institution,Invesco Ltd.,4378904,440079852,0.0849,0.1182
EPAM,2026-03-31,institution,"Ameriprise Financial, Inc.",3783297,380221348,0.0733,0.6016
EPAM,2026-06-30,institution,Vanguard Portfolio Management LLC,3466590,348392295,0.0672,0.1721
EPAM,2026-06-30,institution,Vanguard Capital Management LLC,2275391,228676795,0.044099998,-0.3431
EPAM,2026-06-30,institution,State Street Corporation,1956089,196586944,0.0379,-0.1241
EPAM,2026-06-30,institution,Dimensional Fund Advisors LP,1648593,165683596,0.032,0.5418
EPAM,2026-06-30,institution,Aikya Investment Management Ltd,1365913,137274256,0.026500002,0.5
EPAM,2026-03-31,institution,Brandes Investment Partners L.P.,1325054,133167927,0.0257,0.3468
EPAM,2026-07-31,fund,iShares Trust-iShares Core S&P Small-Cap ETF,3181253,319715926,0.0617,0.0105
EPAM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,1634322,164249361,0.0317,-0.0064
EPAM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,1403315,141033157,0.0272,0.0075
EPAM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,1185931,119186065,0.023,-0.0042
EPAM,2026-06-30,fund,New Economy Fund,1066439,107177119,0.0207,0.0
EPAM,2026-06-30,fund,NEW PERSPECTIVE FUND,983951,98887075,0.0191,-0.38369998
EPAM,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,956904,96168852,0.0185,-0.0478
EPAM,2026-05-31,fund,Columbia Funds Series Trust II-Columbia Select Large Cap Value Fund,929679,93432739,0.018,0.2186
EPAM,2026-05-31,fund,Columbia Funds Series Trust II-Columbia Intrinsic Value Fund,772983,77684791,0.015,0.9778
EPAM,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,755194,75896997,0.0146,-0.0165
BA,2026-06-30,institution,Blackrock Inc.,61043446,14141935023,0.077199996,0.049000002
BA,2026-06-30,institution,"FMR, LLC",58951274,13657241539,0.0746,0.0365
BA,2026-06-30,institution,Vanguard Capital Management LLC,51463432,11922533197,0.0651,0.009
BA,2026-06-30,institution,State Street Corporation,38047990,8814577773,0.0481,0.0167
BA,2026-06-30,institution,Capital World Investors,30665928,7104375483,0.0388,0.1919
BA,2026-06-30,institution,"Newport Trust Company, LLC",28260770,6547172534,0.0358,-0.014099999
BA,2026-06-30,institution,"Geode Capital Management, LLC",17976472,4164609235,0.0227,0.0229
BA,2026-03-31,institution,LOOMIS SAYLES & CO L P,14061954,3257732857,0.0178,-0.0069
BA,2026-06-30,institution,Vanguard Portfolio Management LLC,13414486,3107733947,0.017,0.028800001
BA,2026-03-31,institution,Price (T.Rowe) Associates Inc,11872323,2750461047,0.015,0.0318
BA,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,24932388,5776086282,0.0315,0.0128
BA,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,19957482,4623549818,0.0253,0.0108
BA,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,10877419,2519971639,0.0138,0.0513
BA,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,10112578,2342780926,0.0128,0.0062
BA,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,9527677,2207276913,0.0121,0.0047999998
BA,2026-06-30,fund,Growth Fund of America,9444408,2187985984,0.0119,0.0
BA,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,8486222,1966003035,0.0107,-0.0017
BA,2026-06-30,fund,WASHINGTON MUTUAL INVESTORS FUND,6439889,1491929072,0.0081,0.0
BA,2026-06-30,fund,Fidelity Rutland Square TRT II-Strategic Advisers Fidelity U.S. Total ,6396649,1481911662,0.0081,0.011
BA,2026-06-30,fund,AMERICAN BALANCED FUND,6168857,1429139089,0.0078,0.2483
RTX,2026-06-30,institution,Blackrock Inc.,110528494,24644538442,0.081999995,0.0136
RTX,2026-06-30,institution,State Street Corporation,95417318,21275199510,0.0708,0.0305
RTX,2026-06-30,institution,Vanguard Capital Management LLC,87947095,19609563879,0.0653,0.0083
RTX,2026-06-30,institution,Capital Research Global Investors,52346255,11671644541,0.0388,0.0002
RTX,2026-06-30,institution,JPMORGAN CHASE & CO,37167727,8287288134,0.0276,-0.1012
RTX,2026-06-30,institution,Dodge & Cox Inc.,35113249,7829201172,0.026099999,-0.010199999
RTX,2026-06-30,institution,"Geode Capital Management, LLC",33183061,7398827151,0.024600001,-0.002
RTX,2026-06-30,institution,Morgan Stanley,30933048,6897141750,0.023,0.0269
RTX,2026-06-30,institution,Vanguard Portfolio Management LLC,26141915,5828862819,0.0194,0.026500002
RTX,2026-03-31,institution,Bank of America Corporation,25393685,5662029975,0.0188,-0.0034
RTX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,42623247,9503705435,0.031600002,0.0116
RTX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,34111055,7605741974,0.0253,0.0089
RTX,2026-03-31,fund,Dodge & Cox Funds-Dodge & Cox Stock Fund,24122000,5378482369,0.0179,-0.043
RTX,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,18583085,4143470485,0.0138,0.0508
RTX,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,17275658,3851953485,0.0128,0.0057
RTX,2026-06-30,fund,WASHINGTON MUTUAL INVESTORS FUND,16575264,3695786634,0.0123000005,-0.0028
RTX,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,16271172,3627983240,0.0121,0.0050999997
RTX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,12416217,2768443919,0.0092,0.0063
RTX,2026-06-30,fund,Investment Co of America,11907338,2654979168,0.0088,-0.060500003
RTX,2026-06-30,fund,iShares Trust-iShares U.S. Aerospace & Defense ETF,11281516,2515439636,0.0084,-0.0028
LMT,2026-06-30,institution,State Street Corporation,32975170,20071326234,0.1429,0.0128999995
LMT,2026-06-30,institution,Blackrock Inc.,18877978,11490647510,0.08180001,0.0586
LMT,2026-06-30,institution,Vanguard Capital Management LLC,14158758,8618152715,0.061300002,0.0066000004
LMT,2026-03-31,institution,"Charles Schwab Investment Management, Inc.",7152449,4353552604,0.031,-0.1721
LMT,2026-06-30,institution,Corient Private Wealth LP,7116411,4331616995,0.0308,39.8644
LMT,2026-06-30,institution,Morgan Stanley,5706408,3473376379,0.0247,0.0073
LMT,2026-06-30,institution,Vanguard Portfolio Management LLC,5559369,3383876682,0.0241,0.0429
LMT,2026-06-30,institution,"Geode Capital Management, LLC",5216758,3175336221,0.0226,0.028499998
LMT,2026-03-31,institution,Bank of America Corporation,2695689,1640811960,0.0117,-0.0999
LMT,2026-06-30,institution,"Sanders Capital, LLC",2093533,1274291651,0.0091,0.8348
LMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,7305945,4446982549,0.0317,0.0047
LMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,5145317,3131851513,0.0223,0.0019
LMT,2026-05-31,fund,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,4835703,2943395666,0.021,-0.2308
LMT,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,2799597,1704058681,0.0121,0.0495
LMT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,2602816,1584282023,0.0113,0.0046
LMT,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,2448491,1490347483,0.0106,0.003
LMT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,2128163,1295370239,0.0092,-0.00059999997
LMT,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,1191292,725115605,0.0052,0.0502
LMT,2026-06-30,fund,iShares Trust-iShares U.S. Aerospace & Defense ETF,1148107,698829760,0.005,0.1503
LMT,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,1141616,694878818,0.0049,-0.0232
GD,2026-03-31,institution,"Longview Asset Management, LLC",27060944,10710180383,0.1,0.0
GD,2026-06-30,institution,Blackrock Inc.,19310609,7642752806,0.0714,0.0381
GD,2026-06-30,institution,Vanguard Capital Management LLC,16670477,6597841366,0.0616,0.0328
GD,2026-06-30,institution,"Newport Trust Company, LLC",13398261,5302763722,0.0495,-0.0127
GD,2026-06-30,institution,State Street Corporation,11811099,4674596747,0.0437,0.0328
GD,2026-03-31,institution,Bank of America Corporation,8129671,3217561178,0.03,-0.0494
GD,2026-06-30,institution,Vanguard Portfolio Management LLC,6808241,2694565614,0.0252,0.077199996
GD,2026-06-30,institution,"Geode Capital Management, LLC",6220205,2461832727,0.023,-0.0073
GD,2026-06-30,institution,JPMORGAN CHASE & CO,5283746,2091200985,0.0195,-0.0188
GD,2026-03-31,institution,"Ameriprise Financial, Inc.",4754802,1881855529,0.0176,0.016900001
GD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,7726364,3057940334,0.0286,0.012200001
GD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,6449514,2552588643,0.0238,0.0087
GD,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,3503117,1386463641,0.0128999995,0.0477
GD,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,3256101,1288699649,0.012,0.0026
GD,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,3067682,1214127178,0.0113,0.0036000002
GD,2026-05-31,fund,MFS SERIES TRUST I-MFS Value Fund,2966184,1173956299,0.011,-0.0775
GD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,2250647,890761066,0.0083,0.006
GD,2026-06-30,fund,Investment Co of America,2256997,893274269,0.0083,0.0
GD,2026-03-31,fund,JPMorgan Trust II-JPMorgan Equity Income Fund,2228616,882041637,0.0082,-0.0802
GD,2026-04-30,fund,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,2067471,818263669,0.0076,0.0
NOC,2026-06-30,institution,State Street Corporation,13169195,7715436210,0.092700005,0.0128999995
NOC,2026-06-30,institution,Blackrock Inc.,11783817,6903784808,0.083000004,0.0828
NOC,2026-06-30,institution,Vanguard Capital Management LLC,8997139,5271153781,0.0633,0.0054
NOC,2026-06-30,institution,Capital International Investors,5852674,3428906087,0.041199997,-0.1753
NOC,2026-06-30,institution,Capital World Investors,5062384,2965898889,0.0356,-0.26549998
NOC,2026-03-31,institution,"Wellington Management Group, LLP",4970659,2912159964,0.035,0.77480006
NOC,2026-06-30,institution,Vanguard Portfolio Management LLC,3595011,2106209077,0.0253,0.0257
NOC,2026-06-30,institution,Morgan Stanley,3562274,2087029450,0.0251,-0.0128999995
NOC,2026-06-30,institution,"Franklin Resources, Inc.",3374876,1977238585,0.0238,0.0292
NOC,2026-06-30,institution,"Geode Capital Management, LLC",3261247,1910666763,0.023,0.015
NOC,2026-06-30,fund,WASHINGTON MUTUAL INVESTORS FUND,4549115,2665189982,0.032,0.0
